Year,cbsacode,Sample_Size,Data_value,Data_value_unit,v051_rawvalue,v052_rawvalue,v009_rawvalue,v011_rawvalue,v049_rawvalue,v060_rawvalue,v070_numerator,v069_numerator,v023_numerator,v082_numerator,v062_numerator,v063_rawvalue,v067_numerator,v045_rawvalue,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n
2021,19740,9500,18.75,%,2967239.0,654710.9999882361,347679.8547419803,499685.6420021931,505934.71273683297,144820.69300026202,307269.0,665377.0,44450.0,139396.0,11095.0,887106.0,1171954.0,3609.4999999999995,260272733.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2015,19740,11450,19.12,%,2697476.0,648320.0000222028,342502.0289949818,407493.0609952528,393086.4029954924,124123.32599838793,282744.0,558260.0,94653.0,183956.0,6287.0,686527.0,989364.9999999999,2974.3,185303192.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2013,19740,10490,17.860000000000003,%,2599504.0,640786.9999766207,336254.54200465255,384497.0160053347,377392.7880046199,109223.11600135823,0.0,528422.0,116747.0,173712.0,1618.0,659042.0,962258.0,2952.9,164029787.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2016,19740,12010,18.43,%,2754258.0,654843.0000047554,307049.15699925035,414419.7479984843,433412.7749992932,139773.48499967987,280648.0,574621.0,72222.0,185328.0,7140.0,719326.0,1017871.0,2869.3536285760006,191784559.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2011,19740,10120,16.76,%,2552195.0,640952.364,352641.34967297467,357661.094482,367904.5857983207,104135.62642400002,0.0,513294.0,109439.0,168631.0,1616.0,667221.0000000001,946865.0,2479.8,147002657.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2012,19740,8300,17.350000000000005,%,2552195.0,640952.364,339859.1426325737,375151.5316500001,361228.89791000576,106525.39610600001,0.0,513090.0,124036.00000000001,172138.0,1616.0,667141.0,945519.0,2693.5999999999995,154258443.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2020,19740,8170,17.47,%,2932415.0,659524.9999196329,309079.6431855942,479051.94601451186,490084.0197219847,139012.1660045301,317732.0,644753.0,51977.0,177420.0,10485.0,835413.0,1150638.0,3130.133709736616,234203574.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2018,19740,6370,15.07,%,2853077.0,661678.9999530124,314864.11575064313,439813.8320100553,476027.1839540544,130546.50800298665,297858.0,606517.0,48155.0,184114.0,8731.0,760355.9999999999,1082560.0,3255.2999999999997,215432065.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2017,19740,7800,17.64,%,2814330.0,661774.9999852636,322862.42153247306,424172.3080032759,419990.59737489925,130398.87500126511,274324.0,594347.0,55456.0,184345.0,7888.0,743861.9999999999,1055414.0,3023.2999999999993,202210169.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2014,19740,10240,16.79,%,2645209.0,644456.9999978703,334292.89499960904,400741.7180013748,383660.1239992267,115604.14800018768,289455.0,543371.0,112562.0,180989.0,0.0,682607.0,977729.0000000001,3043.5,174175039.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2019,19740,7130,16.15,%,2888227.0,659645.999942178,320147.8153337725,456613.43701256486,484192.13418087177,134626.6420039012,281995.0,625570.0,43443.0,180743.0,9536.0,815164.0,1113945.0,3283.3,231278285.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966
2017,19780,1584,20.090000000000003,%,659726.0,167463.0000174693,75119.61321373115,146775.36899490684,102645.51954373573,43420.714998531934,98459.0,133789.0,12523.0,46148.0,1021.0,383323.00000000006,275719.0,1557.6999999999998,51811153.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2019,19780,1824,17.780000000000005,%,682877.0,172277.9999973673,83689.71472332304,152756.63600065914,109368.1805268333,43646.950000198674,94674.0,137206.0,10788.0,47186.0,1221.0,412171.99999999994,289655.0,1940.5000000000002,56561426.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2016,19780,1026,14.780000000000005,%,648421.0,164846.00000394532,85807.23399937709,145196.94399880423,97113.93399915715,40181.033999704196,105878.00000000001,131603.0,15284.0,45735.99999999999,919.0,372030.0,269381.0,1464.64122077,51913839.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2015,19780,1368,22.1,%,636430.0,162167.99998267688,78107.65300315684,137958.6630049452,90874.48900332651,38896.66500138495,103302.00000000001,129169.0,15860.0,45863.0,819.9999999999999,373299.0,263339.0,1490.0000000000002,49079889.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2012,19780,1260,19.36,%,599163.0,152028.77500000002,85654.35717999999,129649.790378,86514.161951,35229.886536000005,0.0,121641.0,20541.0,41281.0,38.0,331912.0,250494.99999999997,933.3,38658547.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2011,19780,1116,15.12,%,599163.0,152028.77500000002,88152.3363,125343.760892,86920.258699,35358.392012000004,0.0,121688.00000000001,18982.0,38227.0,38.0,337486.0,248702.0,1098.1,35558978.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2022,19780,1284,19.210000000000004,%,707915.0,174922.99998875,89583.50900197058,184687.5340039641,124404.90752629549,46249.89000101138,0.0,145359.0,20685.0,36170.0,1520.0,446417.0,293046.0,2230.1000000000004,69554400.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2013,19780,1602,19.99,%,616802.0,158086.00001279748,82552.53999760433,133058.73499649257,88633.96799757422,36129.81199900769,0.0,125070.0,19875.0,42070.0,145.0,345414.00000000006,253510.0,1362.3999999999999,38576235.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2018,19780,1626,16.690000000000005,%,671433.0,170217.9999818579,82168.55425373866,149615.7760053451,107335.97045205123,42333.05900147537,102801.0,135418.0,12331.0,47464.0,1099.0,394459.0,282483.0,1723.5,53303198.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2021,19780,1524,18.5,%,699292.0,173845.0000065263,88344.45818560518,176882.29999783463,129812.25713313174,47425.08999945426,92878.0,143658.0,10548.0,36081.0,1414.0,449283.0,298364.0,2032.3000000000002,66512803.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2020,19780,1380,18.67,%,692556.0,173806.99985288503,76610.15328264976,166086.68604564224,110566.89984435936,45438.36701215272,98185.0,140666.0,9069.0,48574.0,1335.0,429416.0,293850.0,2231.4,59608021.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2014,19780,1434,19.289999999999996,%,625601.0,159775.99998560015,76747.34500258422,135609.4540039597,89244.51400275307,37178.51800110894,106604.0,128429.99999999999,17626.0,43613.99999999999,0.0,354844.0,258051.0,1262.9,44271634.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916
2022,19820,2195,20.06,%,4304136.0,935201.0000160348,632767.5099991765,1211135.7609975361,689152.7628068037,339427.0439998388,0.0,767967.0,245473.0,266597.0,13304.0,415279.0,1623387.0,2303.7,307906027.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2014,19820,1780,18.72,%,4292060.0,1005691.0000128894,613709.4769956083,1013097.5719930548,593953.0609981286,366525.4279967771,754286.0,733607.0,211348.0,363302.0,0.0,327612.0,1515959.0,2174.2,232459959.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2019,19820,2360,18.829999999999995,%,4313002.0,960672.9999944563,612714.9611913706,1031864.6789984698,689178.5801086267,351155.2679997665,732285.9999999999,738154.0,93706.0,347028.0,11076.0,379583.0,1628158.0,2080.5,271677340.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2021,19820,2060,21.27,%,4319629.0,944372.9998681508,701512.7064803495,1046030.3060406672,690872.4499415485,365994.1240146585,762693.0,752955.0,92822.0,270037.0,12496.0,411511.0,1667223.0,2336.5,282049608.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2018,19820,2390,20.33,%,4297617.0,968633.0000686651,608578.0118323911,1026723.7499761246,684380.0624563738,351130.56099178846,760754.0,732217.0,110986.0,350200.0,10452.000000000002,363468.0,1599251.0,2078.7,265442501.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2017,19820,2390,19.75,%,4302043.0,977192.9999738575,627598.6326904608,1034012.8280098485,669671.3980185154,352267.0970043086,735635.0,729720.0,124239.0,354824.0,9783.0,352565.0,1567646.0,1924.3,256207316.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2012,19820,2206,16.98530825022665,%,4403437.0,1067263.458,678697.711744,1041491.8308360002,594499.6872119999,361127.037964,0.0,749372.0,280044.0,367138.0,1549.0,309355.0,1557642.0,2000.3,216756212.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2013,19820,2220,19.420000000000005,%,4285832.0,1020832.0000796447,639789.0449828951,1016417.0409737349,598707.354985683,352044.9559906884,0.0,741479.0,232078.0,366300.0,1529.0,316383.0,1530628.0,2241.5,225190931.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2016,19820,2350,20.87,%,4296611.0,984395.0000751946,605120.0289825979,1019545.853973584,648784.8729864628,349471.1249903959,731710.0,728692.0,171439.0,357818.0,9105.0,341831.0,1533478.0,2052.72617485,251552082.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2020,19820,1190,15.35,%,4326442.0,954182.999806148,587817.1309712591,1039651.4970357915,652824.0454123657,353650.0570119574,768802.0,747593.0,91155.0,342236.0,12000.0,394764.0,1651861.0,2288.6,261954821.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2011,19820,356,18.98,%,4403437.0,1067263.458,714617.7656640001,1018580.042598,614602.375134,344722.10872400005,0.0,776808.0,316520.0,375128.0,1549.0,343557.0,1608196.0,1888.7,204431264.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2015,19820,1700,16.1,%,4294983.0,995931.9999352371,615472.5700160493,1023993.6160255622,596541.7610114651,363990.86900998605,723222.0,729324.0,191496.0,359769.0,8443.0,335250.0,1508831.0,2126.8,243631550.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135
2015,20260,678,23.17,%,279887.0,55986.9999940978,48094.97600141661,60574.728001561045,45412.100001231374,19733.872000520485,41934.0,46187.0,9082.0,18835.0,397.00000000000006,142109.0,102740.0,1052.4,12376660.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2014,20260,609,20.440000000000005,%,279452.0,56066.9999935481,47987.821001465694,61977.17700174884,45307.052001151715,18555.711000536132,42427.0,46422.0,9660.000000000002,18319.0,0.0,140223.0,102859.0,858.2999999999998,13223129.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2017,20260,663,19.93,%,279601.0,55241.9999895981,40339.944363466966,63399.45100294791,50087.80689511144,21904.652001017355,42316.0,46940.0,7139.0,19149.0,473.00000000000006,153801.0,103786.99999999999,979.3000000000001,13038288.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2022,20260,711,28.32,%,278009.0,53694.0000051433,43533.4139990008,75845.46199828808,54858.828180355194,18729.22599957158,0.0,49070.0,10666.0,12000.0,713.0,186565.0,106717.99999999999,1108.0000000000002,16582972.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2016,20260,582,20.63,%,280218.0,55897.9999908675,43120.34000176454,60066.56600234938,51037.67000205487,20058.196000808217,42655.99999999999,46516.0,7386.0,19752.0,435.0,149480.0,102675.0,1100.1209006899999,12813829.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2018,20260,603,20.59,%,279227.0,55012.999994964004,39402.29013522695,63966.50900147198,51622.14327621597,21162.921000467886,45271.0,46874.0,8115.0,18746.0,513.0,159005.0,104749.0,931.6999999999999,13693117.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2021,20260,504,20.52,%,278091.0,54052.000001831104,46944.33168403513,67880.1729994378,56515.66474188001,20216.35099984233,44529.99999999999,48353.0,5870.0,12261.0,663.0,181628.0,108152.0,1067.3000000000002,15116857.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2012,20260,321,21.87,%,276368.0,55953.33,48578.67105,61975.396742,46629.749712000004,18052.533814,0.0,44990.0,11837.0,18665.0,180.0,131976.0,103769.0,703.7000000000002,12645901.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2013,20260,420,17.9,%,279815.0,56419.000006616996,47293.28199867373,62803.314998182235,47892.57499876473,18303.040999474353,0.0,45715.0,10657.0,18715.0,132.0,139767.0,103775.0,676.3,13135170.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2011,20260,351,18.68,%,276368.0,55953.33,49226.97896899999,61501.007700999995,46424.897001000005,16492.861251999995,0.0,41286.0,13373.0,16882.0,180.0,139020.0,101735.0,786.0,13004297.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2020,20260,675,25.34,%,278799.0,54560.000100077,38661.70211057187,65014.959971556076,53588.4423419409,20183.901990721894,46216.0,47890.0,5411.999999999999,17693.000000000004,628.0,164882.0,106565.0,1071.6,13807816.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2019,20260,624,25.82,%,278782.0,54847.999998936204,39355.961837429015,66641.02800033364,51558.117971288215,21035.57200010258,42307.0,47429.0,6682.0,18187.0,559.0,166844.0,105974.0,1010.5000000000001,14319240.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504
2019,22020,350,22.29,%,241356.0,55226.9999914866,27398.87342166168,57069.235002645444,45818.81123302346,12416.512000578261,29770.0,52743.0,3282.0,13463.0,611.0,124641.00000000001,108045.0,952.5999999999999,16136421.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2015,22020,360,19.56,%,223490.0,49651.9999993349,28454.84800013684,47828.470000278096,37740.82300019753,13263.424000095498,34036.0,47477.0,3898.0,11894.0,487.0,105644.0,98791.0,761.0,14137413.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2021,22020,422,22.26,%,246145.0,56901.0000042512,33776.66185783263,60374.049998692826,42543.90686563424,14334.253999679133,33737.0,56345.0,3181.0,9922.0,677.0,128850.99999999999,112363.0,845.2,17538000.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2012,22020,308,19.96,%,200102.0,43989.763999999996,27431.875737000002,44813.45093399999,34345.612476,10624.87125,0.0,43336.0,4950.0,11229.0,123.0,99327.0,93725.0,539.0,12129413.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2022,22020,440,23.58,%,248594.0,57267.00001117161,30949.545998192847,65868.32599615393,43119.02124327611,15542.914999092456,0.0,57521.0,6153.0,9624.0,745.0,135604.0,111685.0,954.3,18949096.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2013,22020,470,21.55,%,212171.0,46398.000004148504,27472.18599931269,47578.361998806075,35704.570999108844,11274.074999714603,0.0,45213.0,4693.0,11240.0,124.0,105175.0,95181.0,599.2,12287328.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2020,22020,362,22.89,%,245471.0,56658.999944482,30300.55528912435,57416.66301712787,47459.605081454305,13498.162003984795,33913.0,54902.0,3340.0,13749.0,654.0,129799.00000000001,110717.0,844.8,15944201.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2016,22020,388,17.37,%,228291.0,51154.000000258195,27586.315999958497,48687.79299993809,44607.97099990003,11608.01699998567,33731.0,48913.0,3510.0,12329.0,521.0,109315.0,101106.0,748.27011911,14299369.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2011,22020,424,20.62,%,200102.0,43989.763999999996,28544.060349000003,43218.61053300001,36052.687313999995,10166.694300000001,0.0,39394.0,5241.0,10960.0,123.0,95930.0,89074.0,546.0999999999999,10795919.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2017,22020,558,22.38,%,233836.0,52674.0000066488,28506.596751411802,52384.27699808294,45615.050302719836,12395.169999549791,31381.0,49879.0,3193.0,12921.0,560.0,116363.0,102522.0,864.0,14963357.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2018,22020,432,22.8,%,238124.0,54283.999996426,27064.582269333107,53875.702001047,45255.81773494064,12398.028000240905,32911.0,51319.0,3516.0,13752.0,586.0,119648.0,105429.0,935.3000000000001,15377521.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2014,22020,438,19.97,%,216312.0,47471.000000134096,27646.810999988993,47626.07400001035,36674.77099999167,12421.303000004367,34207.0,46632.0,4245.0,11545.0,0.0,103949.0,97875.0,527.9,13376144.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245
2011,22220,435,19.29,%,441560.0,116939.91499999998,65789.62782,90136.00611300001,47306.438673,25563.25413,0.0,71546.0,12571.0,29132.999999999996,28.0,127309.0,156143.0,751.8,17775309.0,43792.65155,0.304020173,2078.5823091647253,239.7263486256273,6.866960889696797
